"date","PM25","city"
"2019-09-08",14,"osorno"
"2019-09-09",24,"osorno"
"2019-09-10",21,"osorno"
"2019-09-11",70,"osorno"
"2019-09-12",33,"osorno"
"2019-09-13",22,"osorno"
"2019-09-14",14,"osorno"
"2019-09-15",53,"osorno"
"2019-09-16",55,"osorno"
"2019-09-17",34,"osorno"
"2019-09-18",26,"osorno"
"2019-09-19",29,"osorno"
"2019-09-20",12,"osorno"
"2019-09-21",23,"osorno"
"2019-09-22",15,"osorno"
"2019-09-23",56,"osorno"
"2019-09-24",14,"osorno"
"2019-09-25",9,"osorno"
"2019-09-26",11,"osorno"
"2019-09-27",15,"osorno"
"2019-09-28",6,"osorno"
"2019-09-29",14,"osorno"
"2019-09-30",32,"osorno"
"2019-10-02",55,"osorno"
"2019-10-03",20,"osorno"
"2019-10-04",41,"osorno"
"2019-10-05",22,"osorno"
"2019-10-06",10,"osorno"
"2019-10-07",20,"osorno"
"2019-10-08",28,"osorno"
"2019-10-09",26,"osorno"
"2019-10-10",23,"osorno"
"2019-10-11",16,"osorno"
"2019-10-12",18,"osorno"
"2019-10-13",9,"osorno"
"2019-10-14",23,"osorno"
"2019-10-15",26,"osorno"
"2019-10-16",23,"osorno"
"2019-10-17",24,"osorno"
"2019-10-18",11,"osorno"
"2019-10-19",15,"osorno"
"2019-10-20",8,"osorno"
"2019-10-21",16,"osorno"
"2019-10-22",10,"osorno"
"2019-10-23",14,"osorno"
"2019-10-24",17,"osorno"
"2019-10-25",7,"osorno"
"2019-10-26",14,"osorno"
"2019-10-27",8,"osorno"
"2019-10-28",11,"osorno"
"2019-10-29",13,"osorno"
"2019-10-30",25,"osorno"
"2019-10-31",10,"osorno"
"2019-11-01",22,"osorno"
"2019-11-02",43,"osorno"
"2019-11-03",26,"osorno"
"2019-11-04",16,"osorno"
"2019-11-05",29,"osorno"
"2019-11-06",10,"osorno"
"2019-11-07",8,"osorno"
"2019-11-08",8,"osorno"
"2019-11-09",5,"osorno"
"2019-11-11",16,"osorno"
"2019-11-12",4,"osorno"
"2019-11-13",5,"osorno"
"2019-11-14",7,"osorno"
"2019-11-15",8,"osorno"
"2019-11-16",11,"osorno"
"2019-11-17",10,"osorno"
"2019-11-18",10,"osorno"
"2019-11-19",11,"osorno"
"2019-11-20",11,"osorno"
"2019-11-21",5,"osorno"
"2019-11-22",9,"osorno"
"2019-11-23",8,"osorno"
"2019-11-24",6,"osorno"
"2019-11-25",7,"osorno"
"2019-11-26",8,"osorno"
"2019-11-27",10,"osorno"
"2019-11-28",7,"osorno"
"2019-11-29",8,"osorno"
"2019-11-30",8,"osorno"
"2019-12-01",5,"osorno"
"2019-12-02",6,"osorno"
"2019-12-03",6,"osorno"
"2019-12-04",8,"osorno"
"2019-12-06",7,"osorno"
"2019-12-07",5,"osorno"
"2019-12-08",3,"osorno"
"2019-12-09",3,"osorno"
"2019-12-10",4,"osorno"
"2019-12-11",5,"osorno"
"2019-12-12",8,"osorno"
"2019-12-13",4,"osorno"
"2019-12-14",7,"osorno"
"2019-12-15",7,"osorno"
"2019-12-16",8,"osorno"
"2019-12-17",5,"osorno"
"2019-12-18",7,"osorno"
"2019-12-19",18,"osorno"
"2019-12-24",6,"osorno"
"2019-12-25",8,"osorno"
"2019-12-26",5,"osorno"
"2019-12-27",6,"osorno"
"2019-12-29",5,"osorno"
"2019-12-30",5,"osorno"
"2016-01-01",518953,"temuco"
"2016-01-02",264574,"temuco"
"2016-01-03",40155,"temuco"
"2016-01-04",464626,"temuco"
"2016-01-05",591195,"temuco"
"2016-01-06",770428,"temuco"
"2016-01-07",120398,"temuco"
"2016-01-08",114266,"temuco"
"2016-01-09",746961,"temuco"
"2016-01-10",615191,"temuco"
"2016-01-11",488547,"temuco"
"2016-01-12",322633,"temuco"
"2016-01-13",446824,"temuco"
"2016-01-14",417483,"temuco"
"2016-01-15",558124,"temuco"
"2016-01-16",537203,"temuco"
"2016-01-17",263983,"temuco"
"2016-01-18",441029,"temuco"
"2016-01-19",395974,"temuco"
"2016-01-20",56152,"temuco"
"2016-01-21",548386,"temuco"
"2016-01-22",220575,"temuco"
"2016-01-23",609274,"temuco"
"2016-01-24",28032,"temuco"
"2016-01-25",338108,"temuco"
"2016-01-26",704299,"temuco"
"2016-01-27",633999,"temuco"
"2016-01-28",239316,"temuco"
"2016-01-29",329333,"temuco"
"2016-01-30",466556,"temuco"
"2016-01-31",62747,"temuco"
"2016-02-01",742536,"temuco"
"2016-02-02",472366,"temuco"
"2016-02-03",580061,"temuco"
"2016-02-04",440437,"temuco"
"2016-02-10",127112,"temuco"
"2016-02-11",130207,"temuco"
"2016-02-12",11624,"temuco"
"2016-02-13",76657,"temuco"
"2016-02-14",799482,"temuco"
"2016-02-15",636541,"temuco"
"2016-02-16",764211,"temuco"
"2016-02-17",102086,"temuco"
"2016-02-18",103181,"temuco"
"2016-02-19",922807,"temuco"
"2016-02-20",775582,"temuco"
"2016-02-21",717744,"temuco"
"2016-02-22",508753,"temuco"
"2016-02-23",793822,"temuco"
"2016-02-24",837178,"temuco"
"2016-02-25",691969,"temuco"
"2016-02-26",114469,"temuco"
"2016-02-27",12801,"temuco"
"2016-02-28",928674,"temuco"
"2016-02-29",130719,"temuco"
"2016-03-01",135718,"temuco"
"2016-03-02",119268,"temuco"
"2016-03-03",810178,"temuco"
"2016-03-04",153159,"temuco"
"2016-03-05",168443,"temuco"
"2016-03-06",136774,"temuco"
"2016-03-07",108822,"temuco"
"2016-03-08",123728,"temuco"
"2016-03-09",875345,"temuco"
"2016-03-10",12153,"temuco"
"2016-03-11",123886,"temuco"
"2016-03-12",170121,"temuco"
"2016-03-13",139804,"temuco"
"2016-03-14",127675,"temuco"
"2016-03-15",146545,"temuco"
"2016-03-16",162508,"temuco"
"2016-03-17",199973,"temuco"
"2016-03-18",227717,"temuco"
"2016-03-19",121022,"temuco"
"2016-03-20",154711,"temuco"
"2016-03-21",128364,"temuco"
"2016-03-22",172851,"temuco"
"2016-03-23",126914,"temuco"
"2016-03-24",182003,"temuco"
"2016-03-25",28358,"temuco"
"2016-03-26",220433,"temuco"
"2016-03-27",188795,"temuco"
"2016-03-28",210054,"temuco"
"2016-03-29",324287,"temuco"
"2016-03-30",270587,"temuco"
"2016-03-31",149424,"temuco"
"2016-04-01",305223,"temuco"
"2016-04-02",334887,"temuco"
"2016-04-03",292007,"temuco"
"2016-04-04",376852,"temuco"
"2016-04-05",502238,"temuco"
"2016-04-06",326862,"temuco"
"2016-04-07",408782,"temuco"
"2016-04-08",597794,"temuco"
"2016-04-09",613907,"temuco"
"2016-04-10",307782,"temuco"
"2016-04-11",461373,"temuco"
"2016-04-12",501758,"temuco"
"2016-04-13",278933,"temuco"
"2016-04-14",198676,"temuco"
"2016-04-15",205164,"temuco"
"2016-04-16",251125,"temuco"
"2016-04-17",50113,"temuco"
"2016-04-18",120776,"temuco"
"2016-04-19",414991,"temuco"
"2016-04-20",2734,"temuco"
"2016-04-21",875505,"temuco"
"2016-04-22",347387,"temuco"
"2016-04-23",278245,"temuco"
"2016-04-24",985806,"temuco"
"2016-04-25",973856,"temuco"
"2016-04-26",943059,"temuco"
"2016-04-27",113046,"temuco"
"2016-04-28",135081,"temuco"
"2016-04-29",112336,"temuco"
"2016-04-30",138577,"temuco"
"2016-05-01",906136,"temuco"
"2016-05-02",713795,"temuco"
"2016-05-03",990845,"temuco"
"2016-05-04",11043,"temuco"
"2016-05-05",10175,"temuco"
"2016-05-06",135752,"temuco"
"2016-05-07",115915,"temuco"
"2016-05-08",83012,"temuco"
"2016-05-09",151541,"temuco"
"2016-05-10",153818,"temuco"
"2016-05-11",594316,"temuco"
"2016-05-12",640203,"temuco"
"2016-05-13",116331,"temuco"
"2016-05-14",646591,"temuco"
"2016-05-15",608218,"temuco"
"2016-05-16",134643,"temuco"
"2016-05-17",158301,"temuco"
"2016-05-18",827944,"temuco"
"2016-05-19",862692,"temuco"
"2016-05-20",143542,"temuco"
"2016-05-21",138799,"temuco"
"2016-05-22",200229,"temuco"
"2016-05-23",141999,"temuco"
"2016-05-24",666779,"temuco"
"2016-05-25",354833,"temuco"
"2016-05-26",135166,"temuco"
"2016-05-27",114033,"temuco"
"2016-05-28",864545,"temuco"
"2016-05-29",633662,"temuco"
"2016-05-30",76475,"temuco"
"2016-05-31",825004,"temuco"
"2016-06-01",126402,"temuco"
"2016-06-02",143814,"temuco"
"2016-06-03",478391,"temuco"
"2016-06-04",577117,"temuco"
"2016-06-05",847837,"temuco"
"2016-06-06",667417,"temuco"
"2016-06-07",113939,"temuco"
"2016-06-08",661409,"temuco"
"2016-06-09",661013,"temuco"
"2016-06-10",203946,"temuco"
"2016-06-11",24655,"temuco"
"2016-06-12",149155,"temuco"
"2016-06-13",171483,"temuco"
"2016-06-14",792975,"temuco"
"2016-06-15",179805,"temuco"
"2016-06-16",151437,"temuco"
"2016-06-17",134405,"temuco"
"2016-06-18",22858,"temuco"
"2016-06-19",189968,"temuco"
"2016-06-20",10312,"temuco"
"2016-06-21",161274,"temuco"
"2016-06-22",106857,"temuco"
"2016-06-23",156817,"temuco"
"2016-06-24",164669,"temuco"
"2016-06-25",101477,"temuco"
"2016-06-26",219422,"temuco"
"2016-06-27",159394,"temuco"
"2016-06-28",133971,"temuco"
"2016-06-29",141179,"temuco"
"2016-06-30",847134,"temuco"
"2016-07-01",144245,"temuco"
"2016-07-02",140349,"temuco"
"2016-07-03",30317,"temuco"
"2016-07-04",257297,"temuco"
"2016-07-05",112266,"temuco"
"2016-07-06",502061,"temuco"
"2016-07-08",612188,"temuco"
"2016-07-09",5008,"temuco"
"2016-07-10",363878,"temuco"
"2016-07-11",399044,"temuco"
"2016-07-12",952233,"temuco"
"2016-07-13",433463,"temuco"
"2016-07-14",704579,"temuco"
"2016-07-15",107006,"temuco"
"2016-07-16",639208,"temuco"
"2016-07-17",460746,"temuco"
"2016-07-18",163324,"temuco"
"2016-07-19",862863,"temuco"
"2016-07-20",834446,"temuco"
"2016-07-21",658779,"temuco"
"2016-07-22",460117,"temuco"
"2016-07-23",393296,"temuco"
"2016-07-24",480396,"temuco"
"2016-07-25",769526,"temuco"
"2016-07-26",124319,"temuco"
"2016-07-27",126337,"temuco"
"2016-07-28",532641,"temuco"
"2016-07-29",450279,"temuco"
"2016-07-30",421299,"temuco"
"2016-07-31",363921,"temuco"
"2016-08-01",10906,"temuco"
"2016-08-02",119885,"temuco"
"2016-08-03",512829,"temuco"
"2016-08-04",698954,"temuco"
"2016-08-05",5181,"temuco"
"2016-08-06",324729,"temuco"
"2016-08-07",509324,"temuco"
"2016-08-08",179935,"temuco"
"2016-08-09",149616,"temuco"
"2016-08-10",667117,"temuco"
"2016-08-11",61755,"temuco"
"2016-08-12",637475,"temuco"
"2016-08-13",527554,"temuco"
"2016-08-14",507491,"temuco"
"2016-08-15",354633,"temuco"
"2016-08-16",305823,"temuco"
"2016-08-17",275396,"temuco"
"2016-08-18",418454,"temuco"
"2016-08-19",511561,"temuco"
"2016-08-20",11313,"temuco"
"2016-08-21",102323,"temuco"
"2016-08-22",115186,"temuco"
"2016-08-23",439633,"temuco"
"2016-08-24",439687,"temuco"
"2016-08-25",410004,"temuco"
"2016-08-26",916877,"temuco"
"2016-08-27",112174,"temuco"
"2016-08-28",945381,"temuco"
"2016-08-29",446821,"temuco"
"2016-08-30",599221,"temuco"
"2016-08-31",943405,"temuco"
"2016-09-01",170508,"temuco"
"2016-09-02",47994,"temuco"
"2016-09-03",143392,"temuco"
"2016-09-04",423895,"temuco"
"2016-09-05",122025,"temuco"
"2016-09-06",821366,"temuco"
"2016-09-07",551804,"temuco"
"2016-09-08",47945,"temuco"
"2016-09-09",405878,"temuco"
"2016-09-10",636996,"temuco"
"2016-09-11",354442,"temuco"
"2016-09-12",20789,"temuco"
"2016-09-13",440994,"temuco"
"2016-09-14",564508,"temuco"
"2016-09-15",507421,"temuco"
"2016-09-16",612078,"temuco"
"2016-09-17",431716,"temuco"
"2016-09-18",465132,"temuco"
"2016-09-19",306212,"temuco"
"2016-09-20",324463,"temuco"
"2016-09-21",256823,"temuco"
"2016-09-22",57316,"temuco"
"2016-09-23",376044,"temuco"
"2016-09-24",379996,"temuco"
"2016-09-25",299878,"temuco"
"2016-09-26",383145,"temuco"
"2016-09-27",327779,"temuco"
"2016-09-28",326171,"temuco"
"2016-09-29",1933,"temuco"
"2016-09-30",159464,"temuco"
"2016-10-01",323411,"temuco"
"2016-10-02",349163,"temuco"
"2016-10-03",387296,"temuco"
"2016-10-04",435149,"temuco"
"2016-10-05",332493,"temuco"
"2016-10-06",226715,"temuco"
"2016-10-07",427595,"temuco"
"2016-10-08",258414,"temuco"
"2016-10-09",283881,"temuco"
"2016-10-10",167387,"temuco"
"2016-10-11",376,"temuco"
"2016-10-12",367631,"temuco"
"2016-10-13",215895,"temuco"
"2016-10-14",275113,"temuco"
"2016-10-15",245633,"temuco"
"2016-10-16",41089,"temuco"
"2016-10-17",282618,"temuco"
"2016-10-18",431071,"temuco"
"2016-10-19",251374,"temuco"
"2016-10-20",203552,"temuco"
"2016-10-21",149128,"temuco"
"2016-10-22",175645,"temuco"
"2016-10-23",215904,"temuco"
"2016-10-24",171328,"temuco"
"2016-10-25",143599,"temuco"
"2016-10-26",130719,"temuco"
"2016-10-27",112601,"temuco"
"2016-10-28",179193,"temuco"
"2016-10-29",106617,"temuco"
"2016-10-30",840187,"temuco"
"2016-10-31",306891,"temuco"
"2016-11-01",334138,"temuco"
"2016-11-02",18293,"temuco"
"2016-11-03",96282,"temuco"
"2016-11-04",581339,"temuco"
"2016-11-05",734125,"temuco"
"2016-11-06",994083,"temuco"
"2016-11-07",145728,"temuco"
"2016-11-08",140248,"temuco"
"2016-11-09",14255,"temuco"
"2016-11-10",156332,"temuco"
"2016-11-11",140117,"temuco"
"2016-11-12",135456,"temuco"
"2016-11-13",139772,"temuco"
"2016-11-14",140318,"temuco"
"2016-11-15",212335,"temuco"
"2016-11-16",209806,"temuco"
"2016-11-17",140408,"temuco"
"2016-11-18",107819,"temuco"
"2016-11-19",137415,"temuco"
"2016-11-20",117018,"temuco"
"2016-11-21",15246,"temuco"
"2016-11-22",200439,"temuco"
"2016-11-23",122137,"temuco"
"2016-11-24",170373,"temuco"
"2016-11-25",212954,"temuco"
"2016-11-26",105915,"temuco"
"2016-11-27",740858,"temuco"
"2016-11-28",79725,"temuco"
"2016-11-29",723508,"temuco"
"2016-11-30",118605,"temuco"
"2016-12-01",7226,"temuco"
"2016-12-02",894496,"temuco"
"2016-12-03",112612,"temuco"
"2016-12-04",103836,"temuco"
"2016-12-05",857591,"temuco"
"2016-12-06",101438,"temuco"
"2016-12-07",797196,"temuco"
"2016-12-08",809204,"temuco"
"2016-12-09",860559,"temuco"
"2016-12-10",858708,"temuco"
"2016-12-11",554379,"temuco"
"2016-12-12",856645,"temuco"
"2016-12-13",848146,"temuco"
"2016-12-14",796167,"temuco"
"2016-12-15",648666,"temuco"
"2016-12-16",877725,"temuco"
"2016-12-17",787946,"temuco"
"2016-12-18",719154,"temuco"
"2016-12-19",797304,"temuco"
"2016-12-20",12349,"temuco"
"2016-12-21",886147,"temuco"
"2016-12-22",773409,"temuco"
"2016-12-23",838112,"temuco"
"2016-12-24",931325,"temuco"
"2016-12-25",103335,"temuco"
"2016-12-26",817192,"temuco"
"2016-12-27",757717,"temuco"
"2016-12-28",738475,"temuco"
"2016-12-29",581025,"temuco"
"2016-12-30",645846,"temuco"
"2016-12-31",118742,"temuco"
"2017-01-01",118821,"temuco"
"2017-01-02",557204,"temuco"
"2017-01-03",953691,"temuco"
"2017-01-04",981816,"temuco"
"2017-01-05",84843,"temuco"
"2017-01-06",837492,"temuco"
"2017-01-07",850674,"temuco"
"2017-01-08",550655,"temuco"
"2017-01-09",842679,"temuco"
"2017-01-10",104971,"temuco"
"2017-01-11",772646,"temuco"
"2017-01-12",723254,"temuco"
"2017-01-13",578591,"temuco"
"2017-01-14",6546,"temuco"
"2017-01-15",668183,"temuco"
"2017-01-16",697804,"temuco"
"2017-01-17",522292,"temuco"
"2017-01-18",613896,"temuco"
"2017-01-19",627063,"temuco"
"2017-01-20",6065,"temuco"
"2017-01-21",5877,"temuco"
"2017-01-22",739475,"temuco"
"2017-01-23",756262,"temuco"
"2017-01-24",553396,"temuco"
"2017-01-25",517455,"temuco"
"2017-01-26",658183,"temuco"
"2017-01-27",672543,"temuco"
"2017-01-28",660629,"temuco"
"2017-01-29",601204,"temuco"
"2017-01-30",840883,"temuco"
"2017-01-31",811629,"temuco"
"2017-02-01",123087,"temuco"
"2017-02-02",697017,"temuco"
"2017-02-03",101899,"temuco"
"2017-02-04",677087,"temuco"
"2017-02-05",708979,"temuco"
"2017-02-06",549841,"temuco"
"2017-02-07",934267,"temuco"
"2017-02-08",841667,"temuco"
"2017-02-09",855359,"temuco"
"2017-02-10",890938,"temuco"
"2017-02-11",713541,"temuco"
"2017-02-12",6271,"temuco"
"2017-02-17",893379,"temuco"
"2017-02-18",588863,"temuco"
"2017-02-19",225121,"temuco"
"2017-02-20",275996,"temuco"
"2017-02-21",130167,"temuco"
"2017-02-22",133771,"temuco"
"2017-02-23",181467,"temuco"
"2017-02-24",205554,"temuco"
"2017-02-25",287733,"temuco"
"2017-02-26",311796,"temuco"
"2017-02-27",400288,"temuco"
"2017-02-28",618675,"temuco"
"2017-03-01",630988,"temuco"
"2017-03-02",639296,"temuco"
"2017-03-03",817108,"temuco"
"2017-03-04",7003,"temuco"
"2017-03-05",938162,"temuco"
"2017-03-06",947687,"temuco"
"2017-03-07",892712,"temuco"
"2017-03-08",128588,"temuco"
"2017-03-09",91545,"temuco"
"2017-03-10",872192,"temuco"
"2017-03-11",174756,"temuco"
"2017-03-12",102457,"temuco"
"2017-03-13",976991,"temuco"
"2017-03-14",402375,"temuco"
"2017-03-15",112308,"temuco"
"2017-03-16",194338,"temuco"
"2017-03-17",162253,"temuco"
"2017-03-18",793592,"temuco"
"2017-03-19",643,"temuco"
"2017-03-20",121839,"temuco"
"2017-03-21",111549,"temuco"
"2017-03-22",166762,"temuco"
"2017-03-23",229631,"temuco"
"2017-03-24",459612,"temuco"
"2017-03-25",45435,"temuco"
"2017-03-26",159939,"temuco"
"2017-03-27",122761,"temuco"
"2017-03-28",113957,"temuco"
"2017-03-29",169662,"temuco"
"2017-03-30",221939,"temuco"
"2017-03-31",253787,"temuco"
"2017-04-01",283141,"temuco"
"2017-04-02",278516,"temuco"
"2017-04-03",387539,"temuco"
"2017-04-04",358358,"temuco"
"2017-04-05",208312,"temuco"
"2017-04-06",361087,"temuco"
"2017-04-07",355253,"temuco"
"2017-04-08",494475,"temuco"
"2017-04-09",653392,"temuco"
"2017-04-10",188466,"temuco"
"2017-04-11",151242,"temuco"
"2017-04-12",2171,"temuco"
"2017-04-13",689083,"temuco"
"2017-04-14",67355,"temuco"
"2017-04-15",358058,"temuco"
"2017-04-16",240403,"temuco"
"2017-04-17",211941,"temuco"
"2017-04-18",30794,"temuco"
"2017-04-19",231311,"temuco"
"2017-04-20",292036,"temuco"
"2017-04-21",431575,"temuco"
"2017-04-22",548176,"temuco"
"2017-04-23",667777,"temuco"
"2017-04-24",420258,"temuco"
"2017-04-25",385575,"temuco"
"2017-04-26",320157,"temuco"
"2017-04-27",288932,"temuco"
"2017-04-28",163334,"temuco"
"2017-04-29",652136,"temuco"
"2017-04-30",576727,"temuco"
"2017-05-01",20,"temuco"
"2017-05-02",75,"temuco"
"2017-05-03",90,"temuco"
"2017-05-04",24,"temuco"
"2017-05-05",21,"temuco"
"2017-05-06",31,"temuco"
"2017-05-07",56,"temuco"
"2017-05-08",53,"temuco"
"2017-05-09",137,"temuco"
"2017-05-10",59,"temuco"
"2017-05-11",27,"temuco"
"2017-05-12",19,"temuco"
"2017-05-13",17,"temuco"
"2017-05-14",53,"temuco"
"2017-05-15",133,"temuco"
"2017-05-16",23,"temuco"
"2017-05-17",52,"temuco"
"2017-05-18",47,"temuco"
"2017-05-19",141,"temuco"
"2017-05-20",46,"temuco"
"2017-05-21",33,"temuco"
"2017-05-22",128,"temuco"
"2017-05-23",209,"temuco"
"2017-05-24",97,"temuco"
"2017-05-25",85,"temuco"
"2017-05-26",311,"temuco"
"2017-05-27",116,"temuco"
"2017-05-28",53,"temuco"
"2017-05-29",56,"temuco"
"2017-05-30",48,"temuco"
"2017-05-31",122,"temuco"
"2017-06-01",187,"temuco"
"2017-06-02",90,"temuco"
"2017-06-03",44,"temuco"
"2017-06-04",100,"temuco"
"2017-06-05",160,"temuco"
"2017-06-06",39,"temuco"
"2017-06-07",43,"temuco"
"2017-06-08",45,"temuco"
"2017-06-09",49,"temuco"
"2017-06-10",79,"temuco"
"2017-06-11",182,"temuco"
"2017-06-12",174,"temuco"
"2017-06-13",102,"temuco"
"2017-06-14",40,"temuco"
"2017-06-15",25,"temuco"
"2017-06-16",34,"temuco"
"2017-06-17",88,"temuco"
"2017-06-18",249,"temuco"
"2017-06-19",209,"temuco"
"2017-06-20",92,"temuco"
"2017-06-21",31,"temuco"
"2017-06-22",38,"temuco"
"2017-06-23",80,"temuco"
"2017-06-24",60,"temuco"
"2017-06-25",22,"temuco"
"2017-06-26",88,"temuco"
"2017-06-27",117,"temuco"
"2017-06-28",78,"temuco"
"2017-06-29",53,"temuco"
"2017-06-30",42,"temuco"
"2017-07-01",81,"temuco"
"2017-07-02",59,"temuco"
"2017-07-03",33,"temuco"
"2017-07-04",78,"temuco"
"2017-07-05",35,"temuco"
"2017-07-06",65,"temuco"
"2017-07-07",54,"temuco"
"2017-07-08",36,"temuco"
"2017-07-09",207,"temuco"
"2017-07-10",207,"temuco"
"2017-07-11",226,"temuco"
"2017-07-12",51,"temuco"
"2017-07-13",29,"temuco"
"2017-07-14",30,"temuco"
"2017-07-15",142,"temuco"
"2017-07-16",257,"temuco"
"2017-07-17",302,"temuco"
"2017-07-18",234,"temuco"
"2017-07-19",111,"temuco"
"2017-07-20",65,"temuco"
"2017-07-21",62,"temuco"
"2017-07-22",46,"temuco"
"2017-07-23",61,"temuco"
"2017-07-24",62,"temuco"
"2017-07-25",107,"temuco"
"2017-07-26",87,"temuco"
"2017-07-27",35,"temuco"
"2017-07-28",37,"temuco"
"2017-07-29",78,"temuco"
"2017-07-30",125,"temuco"
"2017-07-31",108,"temuco"
"2017-08-01",125,"temuco"
"2017-08-02",250,"temuco"
"2017-08-03",248,"temuco"
"2017-08-04",130,"temuco"
"2017-08-05",27,"temuco"
"2017-08-06",50,"temuco"
"2017-08-07",42,"temuco"
"2017-08-08",20,"temuco"
"2017-08-09",29,"temuco"
"2017-08-10",24,"temuco"
"2017-08-11",48,"temuco"
"2017-08-12",28,"temuco"
"2017-08-13",29,"temuco"
"2017-08-15",121,"temuco"
"2017-08-16",77,"temuco"
"2017-08-17",24,"temuco"
"2017-08-18",24,"temuco"
"2017-08-19",77,"temuco"
"2017-08-20",138,"temuco"
"2017-08-21",73,"temuco"
"2017-08-22",28,"temuco"
"2017-08-23",13,"temuco"
"2017-08-24",21,"temuco"
"2017-08-25",60,"temuco"
"2017-08-26",31,"temuco"
"2017-08-27",28,"temuco"
"2017-08-28",84,"temuco"
"2017-08-29",188,"temuco"
"2017-08-30",86,"temuco"
"2017-08-31",30,"temuco"
"2017-09-01",31,"temuco"
"2017-09-02",109,"temuco"
"2017-09-03",61,"temuco"
"2017-09-04",118,"temuco"
"2017-09-05",54,"temuco"
"2017-09-06",53,"temuco"
"2017-09-07",54,"temuco"
"2017-09-08",59,"temuco"
"2017-09-09",59,"temuco"
"2017-09-10",51,"temuco"
"2017-09-11",29,"temuco"
"2017-09-12",47,"temuco"
"2017-09-13",17,"temuco"
"2017-09-14",62,"temuco"
"2017-09-15",66,"temuco"
"2017-09-16",58,"temuco"
"2017-09-17",37,"temuco"
"2017-09-18",20,"temuco"
"2017-09-19",28,"temuco"
"2017-09-20",26,"temuco"
"2017-09-21",52,"temuco"
"2017-09-22",39,"temuco"
"2017-09-23",38,"temuco"
"2017-09-24",71,"temuco"
"2017-09-25",43,"temuco"
"2017-09-26",31,"temuco"
"2017-09-27",28,"temuco"
"2017-09-28",33,"temuco"
"2017-09-29",28,"temuco"
"2017-09-30",19,"temuco"
"2017-10-01",22,"temuco"
"2017-10-02",16,"temuco"
"2017-10-03",16,"temuco"
"2017-10-04",18,"temuco"
"2017-10-05",18,"temuco"
"2017-10-06",15,"temuco"
"2017-10-07",26,"temuco"
"2017-10-08",17,"temuco"
"2017-10-09",23,"temuco"
"2017-10-10",32,"temuco"
"2017-10-11",19,"temuco"
"2017-10-12",18,"temuco"
"2017-10-13",9,"temuco"
"2017-10-14",7,"temuco"
"2017-10-15",6,"temuco"
"2017-10-16",17,"temuco"
"2017-10-17",25,"temuco"
"2017-10-18",17,"temuco"
"2017-10-19",24,"temuco"
"2017-10-20",18,"temuco"
"2017-10-21",25,"temuco"
"2017-10-22",11,"temuco"
"2017-10-23",23,"temuco"
"2017-10-24",12,"temuco"
"2017-10-25",16,"temuco"
"2017-10-26",13,"temuco"
"2017-10-27",8,"temuco"
"2017-10-28",11,"temuco"
"2017-10-29",14,"temuco"
"2017-10-30",21,"temuco"
"2017-10-31",14,"temuco"
"2017-11-01",20,"temuco"
"2017-11-02",17,"temuco"
"2017-11-03",25,"temuco"
"2017-11-04",17,"temuco"
"2017-11-05",10,"temuco"
"2017-11-06",7,"temuco"
"2017-11-07",11,"temuco"
"2017-11-08",13,"temuco"
"2017-11-09",9,"temuco"
"2017-11-10",8,"temuco"
"2017-11-11",8,"temuco"
"2017-11-12",4,"temuco"
"2017-11-13",3,"temuco"
"2017-11-14",10,"temuco"
"2017-11-15",10,"temuco"
"2017-11-16",11,"temuco"
"2017-11-17",13,"temuco"
"2017-11-18",13,"temuco"
"2017-11-19",6,"temuco"
"2017-11-20",8,"temuco"
"2017-11-21",9,"temuco"
"2017-11-22",7,"temuco"
"2017-11-23",11,"temuco"
"2017-11-24",12,"temuco"
"2017-11-25",6,"temuco"
"2017-11-26",5,"temuco"
"2017-11-27",9,"temuco"
"2017-11-28",12,"temuco"
"2017-11-29",8,"temuco"
"2017-11-30",6,"temuco"
"2017-12-01",7,"temuco"
"2017-12-02",9,"temuco"
"2017-12-03",7,"temuco"
"2017-12-04",6,"temuco"
"2017-12-05",6,"temuco"
"2017-12-06",4,"temuco"
"2017-12-07",5,"temuco"
"2017-12-08",4,"temuco"
"2017-12-09",3,"temuco"
"2017-12-10",3,"temuco"
"2017-12-11",7,"temuco"
"2017-12-12",9,"temuco"
"2017-12-13",3,"temuco"
"2017-12-14",4,"temuco"
"2017-12-15",2,"temuco"
"2017-12-16",9,"temuco"
"2017-12-17",8,"temuco"
"2017-12-18",6,"temuco"
"2017-12-19",5,"temuco"
"2017-12-20",4,"temuco"
"2017-12-21",5,"temuco"
"2017-12-22",7,"temuco"
"2017-12-23",6,"temuco"
"2017-12-24",4,"temuco"
"2017-12-25",2,"temuco"
"2017-12-26",2,"temuco"
"2017-12-27",3,"temuco"
"2017-12-28",5,"temuco"
"2017-12-29",5,"temuco"
"2017-12-30",4,"temuco"
"2017-12-31",7,"temuco"
"2018-01-01",4,"temuco"
"2018-01-02",3,"temuco"
"2018-01-03",3,"temuco"
"2018-01-04",4,"temuco"
"2018-01-05",3,"temuco"
"2018-01-06",4,"temuco"
"2018-01-07",2,"temuco"
"2018-01-08",3,"temuco"
"2018-01-09",2,"temuco"
"2018-01-10",4,"temuco"
"2018-01-11",3,"temuco"
"2018-01-16",6,"temuco"
"2018-01-17",3,"temuco"
"2018-01-18",5,"temuco"
"2018-01-19",7,"temuco"
"2018-01-20",5,"temuco"
"2018-01-21",7,"temuco"
"2018-01-22",6,"temuco"
